target,target_label,target_definition,gp_configuration,gp_configuration_label,kernel_family,matern_nu,learned_nugget,fold_index,heldout_simulation_id,heldout_numeric_simulation_id,training_size,population_size,optimized_kernel,optimized_signal_variance_normalized,optimized_length_scale,optimized_noise_variance_normalized,optimized_noise_std_normalized,optimized_noise_variance_um2,optimized_noise_std_um,noise_std_fraction_training_target_std,noise_std_fraction_dataset_target_median,numerical_alpha_normalized,optimizer,n_restarts_optimizer,log_marginal_likelihood,runtime_seconds,warning_count,convergence_warning_count,warnings,convergence_status,failed_fold,constant_bound_hit,constant_bound_side,length_scale_bound_hit,length_scale_bound_side,noise_bound_hit,noise_bound_side,any_hyperparameter_bound_hit,fold_random_seed
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,51,sim_00058,58,229,230,"2.44**2 * Matern(length_scale=6.63, nu=1.5) + WhiteKernel(noise_level=0.0132)",5.972084422012622,6.633978134627714,0.0131670626564639,0.1147478220118531,3.1635574768483057,1.7786392205414523,0.1147478220118531,0.03250299366952,1e-08,fmin_l_bfgs_b,1,18.941009792053336,0.8138380000018515,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,182156340
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,52,sim_00059,59,229,230,"2.45**2 * Matern(length_scale=6.63, nu=1.5) + WhiteKernel(noise_level=0.0132)",5.991551050318682,6.634897292190963,0.0132139604644661,0.1149519919986867,3.1664828622176437,1.77946139666407,0.1149519919986867,0.0325180181809556,1e-08,fmin_l_bfgs_b,1,18.72292104800113,0.7859549999702722,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,90348535
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,53,sim_00060,60,229,230,"2.45**2 * Matern(length_scale=6.63, nu=1.5) + WhiteKernel(noise_level=0.013)",5.978828826854366,6.6332706081803945,0.0130168963219004,0.1140916137229222,3.125186994821237,1.7678198422976354,0.1140916137229222,0.0323052794965132,1e-08,fmin_l_bfgs_b,1,19.315694746508623,0.736225500004366,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3855250575
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,54,sim_00061,61,229,230,"2.38**2 * Matern(length_scale=6.35, nu=1.5) + WhiteKernel(noise_level=0.0116)",5.673209506889877,6.352132823827206,0.0115625861638648,0.1075294664911199,2.7743677870599384,1.6656433553014698,0.1075294664911199,0.0304380982988562,1e-08,fmin_l_bfgs_b,1,21.58952008303564,0.5011936000082642,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1281938820
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,55,sim_00062,62,229,230,"2.45**2 * Matern(length_scale=6.63, nu=1.5) + WhiteKernel(noise_level=0.0132)",5.98148575467394,6.632134584819349,0.013173334325692,0.1147751468118951,3.160859557362899,1.777880636421607,0.1147751468118951,0.0324891312433684,1e-08,fmin_l_bfgs_b,1,18.774925290584942,0.6776293000439182,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,208693050
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,56,sim_00063,63,229,230,"2.45**2 * Matern(length_scale=6.65, nu=1.5) + WhiteKernel(noise_level=0.0131)",5.98187238571624,6.649684522406948,0.0131452437460025,0.1146527092833071,3.1559799435676448,1.7765077944010392,0.1146527092833071,0.0324640438197985,1e-08,fmin_l_bfgs_b,1,19.183248290643437,1.3080429999972694,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,670727418
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,57,sim_00064,64,229,230,"2.46**2 * Matern(length_scale=6.67, nu=1.5) + WhiteKernel(noise_level=0.0131)",6.050129578723721,6.673963894376315,0.0131148273512882,0.1145199866891723,3.1417871702837568,1.7725087222024485,0.1145199866891723,0.0323909644584229,1e-08,fmin_l_bfgs_b,1,19.48293108659197,0.6679806999745779,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3020362902
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,58,sim_00065,65,229,230,"2.46**2 * Matern(length_scale=6.68, nu=1.5) + WhiteKernel(noise_level=0.0132)",6.037089148879917,6.676315440106468,0.0131678860152177,0.1147514096437065,3.1636188187836023,1.7786564645213538,0.1147514096437065,0.0325033087873714,1e-08,fmin_l_bfgs_b,1,19.1963834877898,1.167646899993997,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1034727420
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,59,sim_00066,66,229,230,"2.45**2 * Matern(length_scale=6.64, nu=1.5) + WhiteKernel(noise_level=0.0132)",5.986477318203288,6.636375507663182,0.013189918358357,0.1148473698364794,3.1651524459450107,1.7790875318390074,0.1148473698364794,0.0325111861455984,1e-08,fmin_l_bfgs_b,1,18.75233357243297,0.7574288999894634,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1002385233
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,60,sim_00067,67,229,230,"2.46**2 * Matern(length_scale=6.67, nu=1.5) + WhiteKernel(noise_level=0.0132)",6.054402116725525,6.670466008112161,0.0132094951132948,0.1149325676790303,3.1643212533309018,1.7788539156802343,0.1149325676790303,0.032506917025452,1e-08,fmin_l_bfgs_b,1,18.65917570294945,1.2298733000061477,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,339268927
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,61,sim_00068,68,229,230,"2.46**2 * Matern(length_scale=6.69, nu=1.5) + WhiteKernel(noise_level=0.0132)",6.053488082380191,6.688058903076946,0.0132390579991748,0.1150611055012718,3.178354985825473,1.7827941512764374,0.1150611055012718,0.0325789212021061,1e-08,fmin_l_bfgs_b,1,18.960109292043825,0.8427675000275485,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,281627499
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,62,sim_00069,69,229,230,"2.47**2 * Matern(length_scale=6.69, nu=1.5) + WhiteKernel(noise_level=0.0132)",6.085649743770391,6.691978222053474,0.0131966278695151,0.1148765766791262,3.1612850847833305,1.7780003050571531,0.1148765766791262,0.032491318077471,1e-08,fmin_l_bfgs_b,1,19.12107597670979,0.8252970000030473,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2222232097
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,63,sim_00070,70,229,230,"2.45**2 * Matern(length_scale=6.65, nu=1.5) + WhiteKernel(noise_level=0.0131)",6.012741524159077,6.650070569671673,0.013111096570296,0.1145036967538431,3.1477888928011417,1.7742009166949333,0.1145036967538431,0.0324218877543008,1e-08,fmin_l_bfgs_b,1,19.168615985694345,0.6221739000175148,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,784016622
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,64,sim_00071,71,229,230,"2.5**2 * Matern(length_scale=6.76, nu=1.5) + WhiteKernel(noise_level=0.0131)",6.244769266713557,6.764729293939033,0.013137691857138,0.1146197707951731,3.147176064261757,1.774028202780823,0.1146197707951731,0.032418731566586,1e-08,fmin_l_bfgs_b,1,19.36766536331268,0.9022420999826865,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2918717581
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,65,sim_00072,72,229,230,"2.46**2 * Matern(length_scale=6.67, nu=1.5) + WhiteKernel(noise_level=0.0131)",6.029367003844965,6.667823323940272,0.0131482945004065,0.1146660128390559,3.1563540278212434,1.7766130776905935,0.1146660128390559,0.0324659677749516,1e-08,fmin_l_bfgs_b,1,19.187025226709864,1.1425539000192655,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1145132419
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,66,sim_00073,73,229,230,"2.45**2 * Matern(length_scale=6.68, nu=1.5) + WhiteKernel(noise_level=0.0133)",6.010510933600726,6.684123362088797,0.0132670198591371,0.1151825501503468,3.1846881045513884,1.7845694451467526,0.1151825501503468,0.0326113630625812,1e-08,fmin_l_bfgs_b,1,19.41016806870832,0.7859113000449724,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1665718587
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,67,sim_00074,74,229,230,"2.44**2 * Matern(length_scale=6.61, nu=1.5) + WhiteKernel(noise_level=0.0131)",5.948084703076688,6.613561224403881,0.0130606409771676,0.1142831613894524,3.138343668223261,1.7715370919693614,0.1142831613894524,0.0323732088107624,1e-08,fmin_l_bfgs_b,1,19.230849789796224,0.5536292000324465,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,878850843
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,68,sim_00075,75,229,230,"2.43**2 * Matern(length_scale=6.6, nu=1.5) + WhiteKernel(noise_level=0.0131)",5.9198627143432665,6.60493346397724,0.0130999812320522,0.1144551494344061,3.147629539273469,1.7741560075916292,0.1144551494344061,0.0324210670817982,1e-08,fmin_l_bfgs_b,1,18.97262265473105,1.3656712000374682,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2521428750
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,69,sim_00076,76,229,230,"2.43**2 * Matern(length_scale=6.59, nu=1.5) + WhiteKernel(noise_level=0.0131)",5.916836088261972,6.5924485040997,0.0130929758836568,0.1144245423135125,3.144696150148832,1.773329115011884,0.1144245423135125,0.0324059563814524,1e-08,fmin_l_bfgs_b,1,18.918853713160075,1.1768906000070274,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1127828657
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,70,sim_00077,77,229,230,"2.44**2 * Matern(length_scale=6.64, nu=1.5) + WhiteKernel(noise_level=0.013)",5.935109307336552,6.635209265048329,0.0129659578468778,0.1138681599345393,3.113507458264529,1.7645133771849193,0.1138681599345393,0.0322448568917567,1e-08,fmin_l_bfgs_b,1,20.2357456807255,0.7822145999525674,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2457713142
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,71,sim_00078,78,229,230,"2.46**2 * Matern(length_scale=6.68, nu=1.5) + WhiteKernel(noise_level=0.0132)",6.063291315123904,6.676703997992553,0.013222272820027,0.1149881420844213,3.160446777697415,1.7777645450670387,0.1149881420844213,0.0324870097807812,1e-08,fmin_l_bfgs_b,1,18.611685681472864,0.6584952999837697,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2803089523
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,72,sim_00079,79,229,230,"2.45**2 * Matern(length_scale=6.66, nu=1.5) + WhiteKernel(noise_level=0.0132)",6.023710757636769,6.659479858647194,0.0131702944802127,0.114761903435821,3.163444876011659,1.778607566612618,0.114761903435821,0.0325024152231231,1e-08,fmin_l_bfgs_b,1,18.83889337683564,1.179080799978692,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3282002506
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,73,sim_00080,80,229,230,"2.45**2 * Matern(length_scale=6.65, nu=1.5) + WhiteKernel(noise_level=0.0131)",5.991086804555302,6.648728241832932,0.0131362179788984,0.1146133411907116,3.1565253768249786,1.7766613005367615,0.1146133411907116,0.0324668490030532,1e-08,fmin_l_bfgs_b,1,19.068066977902703,0.7149672000086866,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,901310522
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,74,sim_00081,81,229,230,"2.44**2 * Matern(length_scale=6.64, nu=1.5) + WhiteKernel(noise_level=0.013)",5.976964595078627,6.635372427156296,0.0130177738517701,0.1140954593827912,3.1280459978875297,1.768628281433815,0.1140954593827912,0.032320052977173,1e-08,fmin_l_bfgs_b,1,19.41936716223435,0.6689096000045538,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,350660457
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,75,sim_00082,82,229,230,"2.43**2 * Matern(length_scale=6.59, nu=1.5) + WhiteKernel(noise_level=0.0128)",5.9152840116227,6.585592182946711,0.01278850729995,0.113086282545453,3.061301660905633,1.7496575839019568,0.113086282545453,0.031973380951355,1e-08,fmin_l_bfgs_b,1,19.795207179661787,0.8428837999817915,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1612815002
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,76,sim_00083,83,229,230,"2.46**2 * Matern(length_scale=6.68, nu=1.5) + WhiteKernel(noise_level=0.0132)",6.0308696034317535,6.675655598092512,0.0131985541004581,0.1148849602883604,3.1710084669653438,1.7807325646950312,0.1148849602883604,0.0325412476060048,1e-08,fmin_l_bfgs_b,1,19.071602691666925,0.8396250000223517,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1266181791
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,77,sim_00084,84,229,230,"2.45**2 * Matern(length_scale=6.67, nu=1.5) + WhiteKernel(noise_level=0.0132)",6.022243666542863,6.671388560667145,0.0132371272032646,0.1150527148887182,3.180327945441954,1.7833473989781,0.1150527148887182,0.0325890312943256,1e-08,fmin_l_bfgs_b,1,18.937669622321124,0.7793105999589898,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,172713550
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,78,sim_00085,85,229,230,"2.5**2 * Matern(length_scale=6.77, nu=1.5) + WhiteKernel(noise_level=0.0129)",6.250281315223332,6.774097602834141,0.0128988647364457,0.1135731690869182,3.09458994174916,1.759144661973301,0.1135731690869182,0.0321467485657278,1e-08,fmin_l_bfgs_b,1,20.89545858967421,0.6724998999852687,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2630819828
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,79,sim_00086,86,229,230,"2.44**2 * Matern(length_scale=6.64, nu=1.5) + WhiteKernel(noise_level=0.0131)",5.973010481159398,6.640933441259515,0.013141431924138,0.1146360847383497,3.1550520036484038,1.7762466055276231,0.1146360847383497,0.0324592708336858,1e-08,fmin_l_bfgs_b,1,19.007901621098853,0.4834160999744199,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3763648405
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,80,sim_00087,87,229,230,"2.44**2 * Matern(length_scale=6.62, nu=1.5) + WhiteKernel(noise_level=0.0131)",5.977714563539523,6.62147816730054,0.0130718097608147,0.1143320154672992,3.115939230288219,1.7652023199305569,0.1143320154672992,0.0322574466859328,1e-08,fmin_l_bfgs_b,1,18.810702812627,0.8772066999808885,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2595146383
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,81,sim_00088,88,229,230,"2.44**2 * Matern(length_scale=6.61, nu=1.5) + WhiteKernel(noise_level=0.0131)",5.941571671002147,6.605716398348099,0.0131063648361242,0.1144830329617634,3.1454719352892915,1.7735478384552503,0.1144830329617634,0.0324099533509407,1e-08,fmin_l_bfgs_b,1,18.887887571138805,1.134999899950344,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,2730498152
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,82,sim_00089,89,229,230,"2.48**2 * Matern(length_scale=6.72, nu=1.5) + WhiteKernel(noise_level=0.0134)",6.143691273781222,6.723077846691718,0.0134353897304319,0.115911128587517,3.2026249987414626,1.7895879410471738,0.115911128587517,0.032703071453242,1e-08,fmin_l_bfgs_b,1,18.220287911763396,1.2783510999870489,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3250646768
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,83,sim_00090,90,229,230,"2.5**2 * Matern(length_scale=6.78, nu=1.5) + WhiteKernel(noise_level=0.0136)",6.242356760689349,6.781880307963676,0.0135837567407049,0.1165493746903213,3.226942695996169,1.7963693094673403,0.1165493746903213,0.0328269947156359,1e-08,fmin_l_bfgs_b,1,17.95912596195373,1.0627340999781154,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,1817493173
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,84,sim_00091,91,229,230,"2.45**2 * Matern(length_scale=6.67, nu=1.5) + WhiteKernel(noise_level=0.0132)",6.012081714719117,6.668244323703252,0.0132488704785249,0.1151037378998829,3.183351707048783,1.784194974504968,0.1151037378998829,0.0326045199564815,1e-08,fmin_l_bfgs_b,1,18.97132449398833,0.8197260000160895,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3356487475
depth,Penetration depth below original surface,T0,matern32_learned_nugget,Matérn 3/2 + learned nugget,Matern,1.5,True,85,sim_00092,92,229,230,"2.44**2 * Matern(length_scale=6.64, nu=1.5) + WhiteKernel(noise_level=0.0131)",5.974751246724527,6.644269145822928,0.0131225840523734,0.1145538478287545,3.152857925773393,1.775628881769328,0.1145538478287545,0.0324479825009123,1e-08,fmin_l_bfgs_b,1,19.242055871208866,1.6377549999742769,0,0,,completed_without_convergence_warning,False,False,,False,,False,,False,3424443908
