relative_path,size_bytes,sha256
regime_geometry_time_series.parquet/part-sim_00222.parquet,4528966,964765AB108C40E1DBC361C34A378ED17C98834F1BD2632CBD368A13811B5EDE
regime_geometry_time_series.parquet/part-sim_00223.parquet,3676446,4FF38599E47FA27E80EE0033EBE7B8A19CC558586E2DF6EA95D60D3887456A29
regime_geometry_time_series.parquet/part-sim_00224.parquet,4571120,8B74758C15FD3BCD686E9205FE104C60CCFA02A51C2448506969EC98A0B5603A
regime_geometry_time_series.parquet/part-sim_00225.parquet,4292648,19038D83A35CEE8056F3A74EFFFA2E245B9D02A866868F69B8E95E5E6B106FAA
regime_geometry_time_series.parquet/part-sim_00226.parquet,4299700,C5C1ABD81A69E1B9E4BEB21CB1EE42FE52E6963CB3B5897665B729FA8F141F09
regime_geometry_time_series.parquet/part-sim_00227.parquet,4685518,8735312CB072DCF9EBB963B050686C6EB87F9A953D876A0B27D0E7DD5940739A
regime_geometry_time_series.parquet/part-sim_00228.parquet,4592796,0356071E339BBC6DAC2BBB6D3BE6CC3EAC19B315C0C3147DD7B82DD4FA7F651B
regime_geometry_time_series.parquet/part-sim_00229.parquet,4599682,4705F5C296980D0F7923023EF52C8BF8290E0194276035959FC26382F62F7B41
regime_geometry_time_series.parquet/part-sim_00230.parquet,4103362,1C36F65DA42E49036FF6F9A37A16E8F84C59B6E983841B874922280BC6BFE8D7
regime_geometry_time_series.parquet/part-sim_00231.parquet,3840611,6601324B2348B39996409A27CA17C91B9265423C9FF4B484566A22D6E34B4905
regime_geometry_time_series.parquet/part-sim_00232.parquet,4694613,A413121B496999DBA1D579E12638CF8E1F3A17668B9017A7900889DC88761C13
regime_geometry_time_series.parquet/part-sim_00233.parquet,4729068,4BC35818DFBD1F03A1E93972E1F73DB1D51D6CB7D3DFC5EEB1436ADECEEC2C36
regime_geometry_time_series.parquet/part-sim_00234.parquet,4405305,5321BB89350E6021A87B6588026D37128AD9C68096FDB0323D34847A04E5861B
regime_geometry_time_series.parquet/part-sim_00235.parquet,3873836,59FDE79F6CA7D56A7089F4CA2C2B0132EF15CF0DB004628CEAAF52464235ABE4
regime_geometry_time_series.parquet/part-sim_00236.parquet,4018055,9EFB9E12A282E81E9B283A7D454440DC65683EB90AAC49F48F87C625F28C286A
regime_geometry_time_series.parquet/part-sim_00237.parquet,4204219,1518916C32A11012D09A4A7F8EFA16F47ACC7FA4BE4CE0E7A29151BCE4BFD618
regime_geometry_time_series.parquet/part-sim_00238.parquet,4169117,117B25C2369C0553B0600CCB8EE5C4100BBABE60310A9C756B493FE49DDD07AC
regime_geometry_time_series.parquet/part-sim_00239.parquet,3265105,6D8057272BCE86F1D3B9E69D99EFF047DBFCBE171EEE5E5E18C876FE2A5CAA42
regime_geometry_time_series.parquet/part-sim_00240.parquet,3922883,AF558ABA9A536A46127063EC84E187419A486E82E112ABF86F8DADE08A13408A
regime_geometry_time_series.parquet/part-sim_00241.parquet,3883398,8501853FAB722859E9DEDBADCDD3CC1E2FAFFF593255BDE60EFCC8BA293F056B
regime_geometry_time_series.parquet/part-sim_00242.parquet,3421581,B51DA534D6438C951E14748F7A8CB77749FD7DBADFBE2745CD9F00DE6073F9F2
regime_target_candidate_definitions.csv,2784,AE56DFA10522E1F42279648AFC08862E11D0DA01777A097A7A2AD1210B178186
regime_target_candidates.csv,334146,CBB888A7DD7CDF723D755D437306BD906042F04DA05C081159244CF105F11FE5
representative_frame_provenance.csv,1598,FD2F95702AFA3ABF90BF81E0E912ACF7EFD782FC13F1DD4A735B778697AD7C69
representative_frame_selection.csv,1205,7B3DE155E3A1C798FE9184F414DF04833BDACE63460043412103CD2F06F500A7
representative_simulation_selection.csv,1643,4F39EA1DFABDB378A65CD3520AA7DAAC3B1C35450961A4F54A3D4D696E809E80
results_summary.md,4658,69D35BD1AB55EE979AFC0B4325FC59317895FD7D8AEAAF3FEC70CDCD826BBD7C
scan_coverage_summary.csv,50398,C8E3B7DDE83898247623F0AED2E348F764E18569799C47640C9AFBD9F024073E
selected_thresholds_by_fold.csv,91319,2582C0B13A79B1942560F1CA65BA63C1F07BAD8BF55B1CC996405A1425DDB6AE
simulation_active_interval_summary.csv,96486,435AE5641604C2C162D1887CC248DE8297D710F9645F27CF6800008AC8F528DB
simulation_level_bootstrap_summary.csv,3545,F977E5445B00320DA8BADDC581314B87E90D9FC78AF167EA789509A534479E1D
simulation_level_candidate_label_metrics.csv,1246,533E7C0513F07E0A17A87AD38F977F03E939B167393E61567B7724C05C5BA6E3
smoke/checkpoints/label_parts/sim_00001.parquet,44770,4926E76B3629A3F39F9BEE74E168A16343BBE9DFB9C2B18CCA7DA08FA8FDC760
smoke/checkpoints/label_parts/sim_00002.parquet,42102,74F0AF24BC8A3DF3138A61D537DAA09441F226E3680D968A48EF4486527EF889
smoke/checkpoints/label_parts/sim_00003.parquet,24925,091B135CD3CEB79B95A53DEEA7CB0F9172631A2302BCEDBCC505C2CDB4605A09
smoke/checkpoints/label_parts/sim_00004.parquet,26282,0CFE7EE69BCCB8D48E687D6E415C2FA22C21ACD725F4DAD1FC7057184690E7F1
smoke/checkpoints/label_parts/sim_00005.parquet,29349,1388569B9BC5522652FFBDDCFBA9F40E7A6C2CEC98D07FCA1E60FFCA0B893067
smoke/checkpoints/label_parts/sim_00006.parquet,41822,57BF9724FD280F52B01DB3F2885BD881C66B2DDB47A114514DE562C1604CA3FC
smoke/checkpoints/label_parts/sim_00007.parquet,24515,7AFD586830873F3D973B2DC2BF88AD273C162D5ED652268B7FB06655E2F61115
smoke/checkpoints/label_parts/sim_00008.parquet,39095,30748E37DBC62453EF7616374C243753D95A84CD0A7536B54ED778D4467BC7B0
smoke/checkpoints/label_parts/sim_00029.parquet,32435,B2FC8CCE338135B4E85843BFE3CEC9BCFAE1B138ECCC5C3A3FFF9EB01F97820E
smoke/checkpoints/label_parts/sim_00036.parquet,28445,4D7AB7EE7EC57A3DA98192451075F1D1871F2FEA4DDE513646F9CF43901DC831
smoke/checkpoints/label_parts/sim_00038.parquet,30265,BFCE7CF15869FF14E53BD20D2B090AD217ED32B44614F3BB040D3B05B63E9D1D
smoke/checkpoints/label_parts/sim_00095.parquet,34996,BB35BC7EB9B2EB0C0B492E52102401EC9F695CA19A17B27EF2921F66F3604E7C
smoke/checkpoints/simulation_summaries/sim_00001.json,58875,583FE361017666FB967E27168D0455922F7FFE2FFD05CE50277F4703A0B739CC
smoke/checkpoints/simulation_summaries/sim_00002.json,77143,1ADD0744A4A54E2DE0772C559C02B84004F2EAD767CB1EB5357D1933D88E273B
smoke/checkpoints/simulation_summaries/sim_00003.json,57591,2EA172103C365FE2946751E9441BC769507F986A28241A815DF019E3577A647C
smoke/checkpoints/simulation_summaries/sim_00004.json,51670,412F3D372B1AEF26C1E0BF9A790873C64A33CF05C1296CADD4610BD9E54DC809
smoke/checkpoints/simulation_summaries/sim_00005.json,42035,725826CABF2E6EE054016D5E61DD9C77094CC44CC3E5349774FA024DC79E6F3B
smoke/checkpoints/simulation_summaries/sim_00006.json,77060,25618A42BF65F706E6E0B5691129CEEE3D20DBA016A67D19676561DA2D152B31
smoke/checkpoints/simulation_summaries/sim_00007.json,46907,9D0660B189B132B1941C466CA1265EF23EF81D116F2D51D63193B2472E96628F
smoke/checkpoints/simulation_summaries/sim_00008.json,77169,88F12D9A9085B1ED446A28A28DE0BB8ABCAF4912BDCBB3F3FD111A5A1B3FDDC5
smoke/checkpoints/simulation_summaries/sim_00029.json,44660,0A45197BC0E30353129111F6687F8A7544234CF6F2A292B9FFC779DA5112BA80
smoke/checkpoints/simulation_summaries/sim_00036.json,40375,D9882A01C53B911950F30FE9F4ABC8D42CE17603D385266EBCC42B76531CDDE7
smoke/checkpoints/simulation_summaries/sim_00038.json,42279,83D795706559E14EAF04DF7FAF1F4983EBBB9C123C638BC9D404BEF0A040F93B
smoke/checkpoints/simulation_summaries/sim_00095.json,73246,7AFA154AD60DAA283CFD7ABBE36C3EDC9B727216D5D1D85A51367F8BB499CAAE
smoke/label_aligned_geometry_time_series.parquet,238808,089E3ACB692243B80D0223A40483C837CB082D36CAFEA41BA4A867CCB8D6627B
smoke/phase3_5_configuration.json,5471,A843429E296D2F7C60E3C08CA70A819606A70A3A479C46C51405DC9308593776
smoke/regime_geometry_time_series.parquet/part-sim_00001.parquet,3057554,ECA1CB540919FA2F2B02042CD5B6270175B8AD2345E4AC4DBA40BCAC25007CDA
smoke/regime_geometry_time_series.parquet/part-sim_00002.parquet,3522588,98DFB5323CFBBAB3BAF752D6CC19093C3B0A7AB76765D779414B507DEF291A82
smoke/regime_geometry_time_series.parquet/part-sim_00003.parquet,2385204,B74000FCFA199486C771882DE9B1C6E63DE3CAFB47A8D4E906F9AEFC0FEFFEB4
smoke/regime_geometry_time_series.parquet/part-sim_00004.parquet,3903324,7B60F46149DABA4877E89AE6C887AE30CA927798A3CD7C7AE038CF56C422057C
smoke/regime_geometry_time_series.parquet/part-sim_00005.parquet,3148230,991BED24BC8FA43CC4EDBFA70B43CE6F5E4649B9F852232471A3E34BD4E32B5F
smoke/regime_geometry_time_series.parquet/part-sim_00006.parquet,3768473,0E163ACF5CB791B8F46B4B89F0268BF085985DDE8C8FB70036EDF6DC2166BF79
smoke/regime_geometry_time_series.parquet/part-sim_00007.parquet,3702355,7333801B54977850C065327E06E49D17ADC1111B180E02DB7484692457EE0E05
smoke/regime_geometry_time_series.parquet/part-sim_00008.parquet,4373903,6209C3F4323023EEE56E107A2F7C430CF46E67729F7A05983FEF07BDB6DBD4CC
smoke/regime_geometry_time_series.parquet/part-sim_00029.parquet,3185266,722E5D8525BBF21F674AF72DF8936666AD3EA329775C792B9445B42212FC8584
smoke/regime_geometry_time_series.parquet/part-sim_00036.parquet,3202710,6D59119EC0CBE05E060D3F0802AF99BEF3605D79B6923B711E94201B64DBCA02
smoke/regime_geometry_time_series.parquet/part-sim_00038.parquet,3213920,696C3131B8BF2B31129122E642043D71C775201DB115C1D4507DC9EB25BD3AFE
smoke/regime_geometry_time_series.parquet/part-sim_00095.parquet,4538697,EB076E17BD1CEBE4089F26BE0C02821C9C5629C9B19E55BF5E04C6AE8F81FF34
smoke/smoke_test_summary.json,772,ECE239FF4E2E52D2F2BFCDA448922F8D5D5886D2C7FDAE768BB4E147F2AEA012
summary.json,6727,20B7060D1B04204B844D2DB32C28A874ADE4561DA3413B33D9E62201002B7F94
validation_results.csv,4973,7C3CE86D426B58B75C783905178591A0846C84A03B84B8F029B3D02B5351FEB2
