simulation_id,candidate_id,value,unit,analysis_domain,persistence_window_um,event_position_s,available,note
sim_00027,R2,0.45800391140308294,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00027,R3,0.45784321011661216,dimensionless,adaptive_active_interior,50.0,0.26682449197668917,True,Maximum trailing 50 um rolling-median depth/width.
sim_00028,G0,49.30793,um,Phase1_T0_window,,0.824064007940383,True,Existing late-active median depth geometry target.
sim_00028,G1,54.68535,um,full_valid_track,,0.5206587675208878,True,Spike-sensitive global maximum depth reference.
sim_00028,G2,54.469015500000005,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00028,G3,54.48443,um,adaptive_active_interior,50.0,0.5249394322058434,True,Maximum trailing 50 um rolling-median depth.
sim_00028,G4,54.662616,um,adaptive_active_interior,50.0,0.5216947073175462,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00028,R0,0.34297525428842723,dimensionless,Phase1_T0_window,,0.824064007940383,True,T0-window median depth/width.
sim_00028,R1,0.38361543732382414,dimensionless,full_valid_track,,0.49936285894463606,True,Spike-sensitive global maximum depth/width reference.
sim_00028,R2,0.3811117530813437,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00028,R3,0.3814685355494275,dimensionless,adaptive_active_interior,50.0,0.5248319097272084,True,Maximum trailing 50 um rolling-median depth/width.
sim_00029,G0,119.1028,um,Phase1_T0_window,,0.2746010622135561,True,Existing late-active median depth geometry target.
sim_00029,G1,139.3355,um,full_valid_track,,0.3050730794767972,True,Spike-sensitive global maximum depth reference.
sim_00029,G2,78.53421,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00029,G3,78.404255,um,adaptive_active_interior,50.0,0.26381739076183325,True,Maximum trailing 50 um rolling-median depth.
sim_00029,G4,78.714844,um,adaptive_active_interior,50.0,0.26381739076183325,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00029,R0,0.7118229993128277,dimensionless,Phase1_T0_window,,0.2746010622135561,True,T0-window median depth/width.
sim_00029,R1,0.8373128109151522,dimensionless,full_valid_track,,0.3050730794767972,True,Spike-sensitive global maximum depth/width reference.
sim_00029,R2,0.4703136349643766,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00029,R3,0.4693563948654459,dimensionless,adaptive_active_interior,50.0,0.26381739076183325,True,Maximum trailing 50 um rolling-median depth/width.
sim_00030,G0,42.780620000000006,um,Phase1_T0_window,,0.8241265537802214,True,Existing late-active median depth geometry target.
sim_00030,G1,43.09649,um,full_valid_track,,0.6033962017298534,True,Spike-sensitive global maximum depth reference.
sim_00030,G2,42.988486,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00030,G3,42.955565,um,adaptive_active_interior,50.0,0.5360681164560738,True,Maximum trailing 50 um rolling-median depth.
sim_00030,G4,42.99526600000001,um,adaptive_active_interior,50.0,0.5364736294763434,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00030,R0,0.3159234384570601,dimensionless,Phase1_T0_window,,0.8241265537802214,True,T0-window median depth/width.
sim_00030,R1,0.3203861362712853,dimensionless,full_valid_track,,0.4477390849803867,True,Spike-sensitive global maximum depth/width reference.
sim_00030,R2,0.31850270936638414,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00030,R3,0.3183491276238751,dimensionless,adaptive_active_interior,50.0,0.45561597071417526,True,Maximum trailing 50 um rolling-median depth/width.
sim_00031,G0,58.804159999999996,um,Phase1_T0_window,,0.5718056119753104,True,Existing late-active median depth geometry target.
sim_00031,G1,62.86187,um,full_valid_track,,0.42455857144530484,True,Spike-sensitive global maximum depth reference.
sim_00031,G2,62.72273,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00031,G3,62.69762,um,adaptive_active_interior,50.0,0.4787555033501523,True,Maximum trailing 50 um rolling-median depth.
sim_00031,G4,62.758525999999996,um,adaptive_active_interior,50.0,0.44133056560452677,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00031,R0,0.34265725638096484,dimensionless,Phase1_T0_window,,0.5718056119753104,True,T0-window median depth/width.
sim_00031,R1,0.37102653846213335,dimensionless,full_valid_track,,0.40033045557116415,True,Spike-sensitive global maximum depth/width reference.
sim_00031,R2,0.36880544035824664,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00031,R3,0.367847962959776,dimensionless,adaptive_active_interior,50.0,0.42165870619912177,True,Maximum trailing 50 um rolling-median depth/width.
sim_00032,G0,38.749285,um,Phase1_T0_window,,0.8239803049504442,True,Existing late-active median depth geometry target.
sim_00032,G1,39.08076,um,full_valid_track,,0.6228370707799945,True,Spike-sensitive global maximum depth reference.
sim_00032,G2,38.9630405,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00032,G3,38.91566,um,adaptive_active_interior,50.0,0.5791173068923872,True,Maximum trailing 50 um rolling-median depth.
sim_00032,G4,39.015628,um,adaptive_active_interior,50.0,0.5782787912248866,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00032,R0,0.23946377243186454,dimensionless,Phase1_T0_window,,0.8239803049504442,True,T0-window median depth/width.
sim_00032,R1,0.24593740771288214,dimensionless,full_valid_track,,0.4574048904252248,True,Spike-sensitive global maximum depth/width reference.
sim_00032,R2,0.24466474756354795,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00032,R3,0.2446830061286339,dimensionless,adaptive_active_interior,50.0,0.48115936657935354,True,Maximum trailing 50 um rolling-median depth/width.
sim_00033,G0,58.25875,um,Phase1_T0_window,,0.734178644488828,True,Existing late-active median depth geometry target.
sim_00033,G1,59.140769999999996,um,full_valid_track,,0.6494960543799666,True,Spike-sensitive global maximum depth reference.
sim_00033,G2,58.9292385,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00033,G3,58.915855,um,adaptive_active_interior,50.0,0.6633468923284497,True,Maximum trailing 50 um rolling-median depth.
sim_00033,G4,59.002524,um,adaptive_active_interior,50.0,0.6544242694232767,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00033,R0,0.3322176569449686,dimensionless,Phase1_T0_window,,0.734178644488828,True,T0-window median depth/width.
sim_00033,R1,0.3504323172054856,dimensionless,full_valid_track,,0.39486665558036677,True,Spike-sensitive global maximum depth/width reference.
sim_00033,R2,0.3478693343703905,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00033,R3,0.3473612762362017,dimensionless,adaptive_active_interior,50.0,0.4544572750050651,True,Maximum trailing 50 um rolling-median depth/width.
sim_00034,G0,46.733375,um,Phase1_T0_window,,0.14554404868581408,True,Existing late-active median depth geometry target.
sim_00034,G1,47.46592,um,full_valid_track,,0.12308871590529577,True,Spike-sensitive global maximum depth reference.
sim_00034,G2,46.568915999999994,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00034,G3,45.985079999999996,um,adaptive_active_interior,50.0,0.1189724403318969,True,Maximum trailing 50 um rolling-median depth.
sim_00034,G4,46.444255999999996,um,adaptive_active_interior,50.0,0.1189724403318969,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00034,R0,0.422699383685035,dimensionless,Phase1_T0_window,,0.14554404868581408,True,T0-window median depth/width.
sim_00034,R1,0.42778722283523457,dimensionless,full_valid_track,,0.12303611290046428,True,Spike-sensitive global maximum depth/width reference.
sim_00034,R2,0.4199431040958067,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00034,R3,0.41528409312165093,dimensionless,adaptive_active_interior,50.0,0.1189724403318969,True,Maximum trailing 50 um rolling-median depth/width.
sim_00035,G0,38.79481,um,Phase1_T0_window,,0.8240405607702947,True,Existing late-active median depth geometry target.
sim_00035,G1,38.96762,um,full_valid_track,,0.4166219316864271,True,Spike-sensitive global maximum depth reference.
sim_00035,G2,38.897669,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00035,G3,38.874739999999996,um,adaptive_active_interior,50.0,0.831977266387449,True,Maximum trailing 50 um rolling-median depth.
sim_00035,G4,38.904098,um,adaptive_active_interior,50.0,0.41915767657336267,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00035,R0,0.2569264937742161,dimensionless,Phase1_T0_window,,0.8240405607702947,True,T0-window median depth/width.
sim_00035,R1,0.2607770364014707,dimensionless,full_valid_track,,0.8699771898307588,True,Spike-sensitive global maximum depth/width reference.
sim_00035,R2,0.25788969520931104,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00035,R3,0.2583288148670563,dimensionless,adaptive_active_interior,50.0,0.8837407249122539,True,Maximum trailing 50 um rolling-median depth/width.
sim_00036,G0,86.1642,um,Phase1_T0_window,,0.20692009772984668,True,Existing late-active median depth geometry target.
sim_00036,G1,182.7274,um,full_valid_track,,0.2279946287695763,True,Spike-sensitive global maximum depth reference.
sim_00036,G2,78.56190000000001,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00036,G3,78.00963999999999,um,adaptive_active_interior,50.0,0.18862454691212807,True,Maximum trailing 50 um rolling-median depth.
sim_00036,G4,78.55504,um,adaptive_active_interior,50.0,0.18862454691212807,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00036,R0,0.4780556419415796,dimensionless,Phase1_T0_window,,0.20692009772984668,True,T0-window median depth/width.
sim_00036,R1,1.0135473508196164,dimensionless,full_valid_track,,0.22958779306467794,True,Spike-sensitive global maximum depth/width reference.
sim_00036,R2,0.4363119975445098,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00036,R3,0.4322778508524462,dimensionless,adaptive_active_interior,50.0,0.18862454691212807,True,Maximum trailing 50 um rolling-median depth/width.
sim_00037,G0,42.74968,um,Phase1_T0_window,,0.8238022586844542,True,Existing late-active median depth geometry target.
sim_00037,G1,46.86095,um,full_valid_track,,0.4701292175442533,True,Spike-sensitive global maximum depth reference.
sim_00037,G2,46.779149999999994,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00037,G3,46.77812,um,adaptive_active_interior,50.0,0.505872978902826,True,Maximum trailing 50 um rolling-median depth.
sim_00037,G4,46.79438,um,adaptive_active_interior,50.0,0.4900654523631245,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00037,R0,0.24511444894766166,dimensionless,Phase1_T0_window,,0.8238022586844542,True,T0-window median depth/width.
sim_00037,R1,0.27554891006626514,dimensionless,full_valid_track,,0.5083963674836441,True,Spike-sensitive global maximum depth/width reference.
sim_00037,R2,0.2738340820733375,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00037,R3,0.27418116815287885,dimensionless,adaptive_active_interior,50.0,0.5547090097552178,True,Maximum trailing 50 um rolling-median depth/width.
sim_00038,G0,122.20049999999999,um,Phase1_T0_window,,0.23733863674991676,True,Existing late-active median depth geometry target.
sim_00038,G1,160.271,um,full_valid_track,,0.25575344868577504,True,Spike-sensitive global maximum depth reference.
sim_00038,G2,82.17684,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00038,G3,78.44185999999999,um,adaptive_active_interior,50.0,0.22242141352307532,True,Maximum trailing 50 um rolling-median depth.
sim_00038,G4,82.180594,um,adaptive_active_interior,50.0,0.22242141352307532,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00038,R0,0.6989717057028804,dimensionless,Phase1_T0_window,,0.23733863674991676,True,T0-window median depth/width.
sim_00038,R1,0.9180981769961243,dimensionless,full_valid_track,,0.2590097225474899,True,Spike-sensitive global maximum depth/width reference.
sim_00038,R2,0.4694315174471028,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00038,R3,0.4486459973582811,dimensionless,adaptive_active_interior,50.0,0.22242141352307532,True,Maximum trailing 50 um rolling-median depth/width.
sim_00039,G0,58.32933,um,Phase1_T0_window,,0.5254990029846599,True,Existing late-active median depth geometry target.
sim_00039,G1,58.490050000000004,um,full_valid_track,,0.5255317457155928,True,Spike-sensitive global maximum depth reference.
sim_00039,G2,58.400116999999995,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00039,G3,58.391495,um,adaptive_active_interior,50.0,0.5255317457155928,True,Maximum trailing 50 um rolling-median depth.
sim_00039,G4,58.426730000000006,um,adaptive_active_interior,50.0,0.5255317457155928,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00039,R0,0.3902236477696701,dimensionless,Phase1_T0_window,,0.5254990029846599,True,T0-window median depth/width.
sim_00039,R1,0.3942261322028015,dimensionless,full_valid_track,,0.5255317457155928,True,Spike-sensitive global maximum depth/width reference.
sim_00039,R2,0.39119649796401396,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00039,R3,0.39094049623845417,dimensionless,adaptive_active_interior,50.0,0.5270183566519737,True,Maximum trailing 50 um rolling-median depth/width.
sim_00040,G0,46.84275,um,Phase1_T0_window,,0.810110165877935,True,Existing late-active median depth geometry target.
sim_00040,G1,47.28695,um,full_valid_track,,0.9389797414464242,True,Spike-sensitive global maximum depth reference.
sim_00040,G2,46.990810499999995,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00040,G3,46.977925,um,adaptive_active_interior,50.0,0.8808296980876177,True,Maximum trailing 50 um rolling-median depth.
sim_00040,G4,47.062584,um,adaptive_active_interior,50.0,0.9426740292756058,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00040,R0,0.44955662424399423,dimensionless,Phase1_T0_window,,0.810110165877935,True,T0-window median depth/width.
sim_00040,R1,0.45686362486526105,dimensionless,full_valid_track,,1.0088050362971026,True,Spike-sensitive global maximum depth/width reference.
sim_00040,R2,0.4525753239569198,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
sim_00040,R3,0.4513279241857765,dimensionless,adaptive_active_interior,50.0,0.3962044765978097,True,Maximum trailing 50 um rolling-median depth/width.
sim_00041,G0,58.74863,um,Phase1_T0_window,,0.3258172405438392,True,Existing late-active median depth geometry target.
sim_00041,G1,62.29735,um,full_valid_track,,0.346824434432669,True,Spike-sensitive global maximum depth reference.
sim_00041,G2,58.382315,um,adaptive_active_interior,,,True,Interior q95 depth.
sim_00041,G3,54.77669,um,adaptive_active_interior,50.0,0.3055661202929191,True,Maximum trailing 50 um rolling-median depth.
sim_00041,G4,58.309092,um,adaptive_active_interior,50.0,0.3055661202929191,True,Maximum trailing 50 um rolling-q80 depth sensitivity.
sim_00041,R0,0.3360497947895396,dimensionless,Phase1_T0_window,,0.3258172405438392,True,T0-window median depth/width.
sim_00041,R1,0.3505804548388119,dimensionless,full_valid_track,,0.3367668515700669,True,Spike-sensitive global maximum depth/width reference.
sim_00041,R2,0.33768133902675496,dimensionless,adaptive_active_interior,,,True,Interior q95 depth/width.
