benchmark,method,seed,query_number,budget_before_query,budget_after_query,selected_pool_index,true_boundary_distance,in_pool_boundary_band_q10,in_pool_boundary_band_q20,in_pool_boundary_band_q30,acquisition_selected_position,acquisition_selected_score,acquisition_beta,acquisition_quadrature_nodes,acquisition_alpha,acquisition_selected_normalized_straddle,acquisition_selected_normalized_diversity,acquisition_selected_raw_straddle,acquisition_selected_raw_diversity,acquisition_gate_fraction,acquisition_min_shortlist_size,acquisition_shortlist_size,acquisition_shortlist_fraction_actual,acquisition_selected_shortlist_position,acquisition_selected_gated_score
ackley,straddle,3,15,26,27,2871,2.617435453584948,False,False,False,2857,1.960873181711218,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,16,27,28,408,3.3751863549904098,False,False,False,403,1.9608486362463602,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,17,28,29,3705,1.8666661867723437,False,False,False,3682,1.960799264142998,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,18,29,30,1974,1.2066225077889818,False,False,False,1965,1.9607729843441737,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,19,30,31,3020,0.8011773050649946,False,False,False,3000,1.9607486008645225,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,20,31,32,3980,1.2013332883996455,False,False,False,3949,1.9607322114634875,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,21,32,33,3989,2.5454754641856123,False,False,False,3957,1.9607092938063189,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,22,33,34,2622,1.1167437821703103,False,False,False,2607,1.9606808916558571,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,23,34,35,995,2.618730111936923,False,False,False,989,1.9606720206335966,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,24,35,36,3073,2.679021892457129,False,False,False,3050,1.9606484102696697,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,25,36,37,1177,2.24184510418665,False,False,False,1169,1.9606303346515672,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,26,37,38,2848,2.883887009503006,False,False,False,2829,1.9606132263332594,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,27,38,39,1764,0.3201882056254739,False,True,True,1754,1.9605970907989883,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,28,39,40,3088,3.534837291227884,False,False,False,3060,1.9605817542416863,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,29,40,41,1923,1.6291515305632434,False,False,False,1911,1.9605671392734536,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,30,41,42,3217,0.7075266627833674,False,False,False,3185,1.9605530407865839,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,31,42,43,2499,3.0922863942462833,False,False,False,2482,1.960539730110261,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,32,43,44,3863,0.41759549605207624,False,False,True,3826,1.9605274758929383,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,33,44,45,380,0.25614896078329785,False,True,True,375,1.9605154445130135,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,34,45,46,4,2.616000072450584,False,False,False,4,1.9605034991036845,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,35,46,47,1482,0.4496629011979625,False,False,True,1471,1.96049280332659,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,36,47,48,696,2.6896754681062003,False,False,False,688,1.960482278031793,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,37,48,49,1089,1.4234460618348859,False,False,False,1078,1.960472209525147,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,38,49,50,1926,3.482835315223774,False,False,False,1908,1.9604625257670194,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,39,50,51,2213,1.3620917999784243,False,False,False,2192,1.9604528693604175,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,40,51,52,204,0.45971425236354335,False,False,True,198,1.9604439411087295,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,41,52,53,543,2.0414860287371948,False,False,False,534,1.960434989928387,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,42,53,54,540,1.4650228906985578,False,False,False,531,1.9604211894413397,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,43,54,55,2459,2.3438042643284867,False,False,False,2432,1.9604183953440617,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,44,55,56,1767,0.4110012988236367,False,False,True,1748,1.9604101719300966,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,45,56,57,1462,1.313942379503633,False,False,False,1446,1.9604041772872633,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,46,57,58,759,2.1001844847789233,False,False,False,747,1.9603955867925738,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,47,58,59,1531,1.6552438416206936,False,False,False,1512,1.7634040281719678,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,48,59,60,650,1.3193184517504424,False,False,False,639,1.6922345460077153,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,49,60,61,1155,0.8799643102810766,False,False,False,1138,1.673232327056027,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,50,61,62,3118,0.299147526311506,False,True,True,3070,1.6638143682658402,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,51,62,63,1252,2.889943520536127,False,False,False,1233,1.663426912772913,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,52,63,64,3147,0.4363607583885969,False,False,True,3096,1.6275625221363281,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,53,64,65,1006,0.5431412581893156,False,False,True,991,1.5774933787617362,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,54,65,66,3515,1.6292909647960503,False,False,False,3459,1.5794980218169061,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,55,66,67,2565,1.5461659321686785,False,False,False,2527,1.5775165817848384,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,56,67,68,671,2.183610352807756,False,False,False,659,1.5358863190448735,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,57,68,69,2606,1.2577153126659493,False,False,False,2566,1.5409919300995802,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,58,69,70,1046,0.27513240717264864,False,True,True,1028,1.5466727510809821,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,59,70,71,56,0.30196429741268993,False,True,True,53,1.5051079432641632,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,60,71,72,683,0.9300981319619801,False,False,False,669,1.5002338182707142,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,61,72,73,473,0.5606821783774674,False,False,True,463,1.4475906159192697,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,62,73,74,2717,0.6887101807071332,False,False,False,2669,1.4197293611404957,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,63,74,75,2844,1.1600305438547984,False,False,False,2795,1.5096454712887706,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,64,75,76,2695,1.3401327950633029,False,False,False,2648,1.4682036237364986,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,65,76,77,2358,1.533907386226856,False,False,False,2319,1.4822459485726258,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,66,77,78,2392,0.7327381917329294,False,False,False,2352,1.3867122876345792,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,67,78,79,3741,0.3310585758787088,False,True,True,3671,1.39557870893421,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,3,68,79,80,2988,0.789165512242425,False,False,False,2930,1.4083748734592672,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,1,12,13,3001,1.1549473562687051,False,False,False,2991,1.9557672117765987,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,2,13,14,830,3.1265371885131934,False,False,False,824,1.9560599984898295,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,3,14,15,832,2.7034417390186043,False,False,False,825,1.9563152443990364,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,4,15,16,3685,1.2555427967369965,False,False,False,3671,1.9564632877315078,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,5,16,17,3951,2.8494907780660412,False,False,False,3935,1.9566290949068783,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,6,17,18,402,1.8619280422430986,False,False,False,398,1.9567470876029063,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,7,18,19,1810,1.1155182617166002,False,False,False,1797,1.9567823670331956,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,8,19,20,686,0.37313533016787304,False,True,True,680,1.9571685665841225,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,9,20,21,2666,1.5929123509966807,False,False,False,2651,1.9569905601446598,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,10,21,22,2035,2.667382030213295,False,False,False,2020,1.9567892751039386,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,11,22,23,1636,2.954316905318823,False,False,False,1622,1.9578678920807826,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,12,23,24,1068,1.1063660442883911,False,False,False,1058,1.9568646241910215,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,13,24,25,60,1.8612078364742999,False,False,False,60,1.9569457571371291,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,14,25,26,2715,1.3182522902802152,False,False,False,2695,1.9562974855231776,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,15,26,27,2718,0.8548468072696185,False,False,False,2697,1.9567831519734935,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,16,27,28,1545,1.9546794296503975,False,False,False,1531,1.9544179181801395,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,17,28,29,3004,0.6439909664680652,False,False,False,2980,1.9492445006251184,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,18,29,30,2892,5.118899814452336,False,False,False,2869,1.9399934088143294,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,19,30,31,3088,0.4847018927608815,False,False,True,3062,1.9366331223790976,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,20,31,32,2100,1.5194502761375048,False,False,False,2080,1.9312734845880213,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,21,32,33,2781,2.3077614446010966,False,False,False,2757,1.9273936595953816,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,22,33,34,892,0.37964816736676354,False,True,True,881,1.920651615202485,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,23,34,35,1594,1.913527381686821,False,False,False,1577,1.9246110502941038,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,24,35,36,71,0.7094991075512258,False,False,False,70,1.910213421705293,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,25,36,37,134,0.24697828223299823,False,True,True,132,1.9382144186975943,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,26,37,38,3042,0.2530855895751376,False,True,True,3010,1.941671803270368,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,27,38,39,1934,0.7991160394503787,False,False,False,1911,1.9464886903202199,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,28,39,40,962,1.569249295522198,False,False,False,948,1.9514457819944098,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,29,40,41,3096,0.12793529909700574,True,True,True,3060,1.9464645502650986,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,30,41,42,1639,2.817097748097444,False,False,False,1616,1.9411601107129237,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,31,42,43,345,0.9336151745805559,False,False,False,339,1.9386133109047676,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,32,43,44,685,3.3886023082083714,False,False,False,675,1.9312359913869874,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,33,44,45,1414,2.5377855125745423,False,False,False,1394,1.9371850994317326,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,34,45,46,3343,1.167611562269867,False,False,False,3302,1.9338260840973216,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,35,46,47,2972,1.16468703820318,False,False,False,2936,1.9246383503170794,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,36,47,48,508,0.8344321486977488,False,False,False,499,1.925214209405368,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,37,48,49,3239,1.179146274349046,False,False,False,3196,1.918043266686323,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,38,49,50,2505,0.27243431222004943,False,True,True,2473,1.9145035504582408,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,39,50,51,3205,1.076078294833776,False,False,False,3161,1.9065049037118378,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,40,51,52,1844,1.299264405815368,False,False,False,1815,1.9137775861361355,null,null,null,null,null,null,null,null,null,null,null,null,null
ackley,straddle,4,41,52,53,3692,0.1712972047742145,True,True,True,3642,1.9245570188275563,null,null,null,null,null,null,null,null,null,null,null,null,null
